"NU_INSCRICAO","NU_IDADE","TP_SEXO","TP_ST_CONCLUSAO","TP_ANO_CONCLUIU","IN_TREINEIRO","IN_BAIXA_VISAO","IN_CEGUEIRA","IN_SURDEZ","IN_DEFICIENCIA_AUDITIVA","IN_SURDO_CEGUEIRA","IN_DEFICIENCIA_FISICA","IN_DEFICIENCIA_MENTAL","IN_DEFICIT_ATENCAO","IN_DISLEXIA","IN_DISCALCULIA","IN_AUTISMO","IN_VISAO_MONOCULAR","IN_OUTRA_DEF","TP_PRESENCA_CN","TP_PRESENCA_CH","TP_PRESENCA_LC","TP_PRESENCA_MT","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","TP_LINGUA","TP_STATUS_REDACAO","NU_NOTA_REDACAO","CO_ESCOLA"
180013761527,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,539.1,624.7,556.2,535.9,0,1,560,35017759
180013988473,22,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,497.4,518.5,524.5,380.2,0,1,600,41156870
180013640004,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,375.3,484.1,465.5,515.9,1,1,240,12013013
180013820532,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,382.3,593.2,390.3,497.9,1,1,460,43113958
180012382407,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,463,439.2,487.4,511.9,0,1,340,33012121
180013823702,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,488.9,549.3,429.4,446.6,1,1,340,22028315
180013903508,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,423.2,543.7,513.9,484.8,0,1,560,43108024
180013983636,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,548.6,632.5,569.3,660.1,0,1,420,41389786
180013983967,20,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,432,441.5,517.2,426.1,1,1,540,22065849
180013977851,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,385.9,411.1,468.7,401.7,1,1,440,27007081
180013088823,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,456.1,484.2,456.1,428.5,1,6,0,32042647
180013846172,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,626.6,677.8,645.2,781.7,0,1,740,35802086
180013962127,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,538.9,511.7,434.2,591.7,1,1,240,43153607
180013946457,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,494.9,595.3,457.6,494.9,0,1,540,33113238
180013086797,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,470.4,493.6,468.8,399.7,1,1,260,29417163
180013946461,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,428.8,600,550.1,613.7,1,1,280,26128721
180013824471,20,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,392.1,514.7,466.6,482.5,0,1,320,52039382
180013946462,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,492,545.1,454.8,504.1,1,1,380,11007885
180013432497,22,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,442.8,405.1,362.4,530.7,1,1,280,24004260
180013983971,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,413.1,503.9,480.1,483.1,0,1,380,29171601
180013432502,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,493.3,624.7,608.9,466.9,0,1,700,33060274
180013985274,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,483.4,430.8,489,379.2,1,1,400,52051455
180013903005,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,440.3,486.7,392,450.5,1,1,480,42098246
180013432504,20,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,383.8,602.6,506.1,411.2,0,1,340,15117456
180013823324,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,393,538.1,432.3,428.6,0,1,440,35003153
180013948195,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,416.3,497.2,470.4,525.9,0,3,0,31024244
180013954589,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,414.3,413.2,409.8,391.3,0,1,360,41068505
180013975663,21,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,406.2,491.8,440.6,469.1,1,1,360,12031836
180013432515,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,566.8,652.2,597.9,722.7,0,1,600,41387848
180013948721,20,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,376.3,422.9,420.6,449.9,1,1,360,32037180
180013991790,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,396.8,534.4,433.9,390.4,1,1,400,51003813
180013086807,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,438.1,426.1,489.9,522.2,1,1,340,50002155
180012382419,22,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,458.4,510,462.6,407.6,1,1,480,27025535
180013105074,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,520.5,658.6,568,498.9,0,1,560,35029117
180013825448,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,408.8,416.2,519.9,477.8,1,1,400,28033477
180013954597,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,474.2,614.9,595.3,399.3,0,1,680,33082081
180013940147,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,459.3,498.4,516.8,508.8,0,1,480,52075583
180013967310,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,460.8,546.2,486.4,404.5,0,1,320,43170579
180013904537,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,447.2,593.8,525.6,450.2,0,1,460,35037138
180013951143,41,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,478.9,575.9,536,395.4,0,1,360,26095530
180013983654,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,424,524.8,551.8,553.5,1,1,240,43108091
180013904034,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,461.4,499.1,465,396.6,0,1,440,35004832
180013975667,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,545.1,525,605.6,605.4,1,1,660,23025530
180013824479,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,438.3,488.3,465.5,547.7,1,1,580,21017140
180013948724,25,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,425.2,438,399.9,410.3,1,1,340,16000323
180013938257,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,540.9,488.7,498.2,499.9,1,1,540,43093094
180013992164,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,524.4,611,596.4,545.6,0,1,600,43139094
180013435585,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,493.7,599.4,580.7,452,0,1,700,33031720
180013605933,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,435.1,563.6,524.8,554.9,1,1,360,42076455
180013086816,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,461.2,424,370.5,449.6,1,1,400,35923035
180013643278,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,491.1,581.4,541.8,568.4,1,1,360,52031080
180013948419,21,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,395.7,466.1,518.1,554.8,1,1,440,43100074
180013992166,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,405.1,599.4,546.5,521.8,0,1,380,35016421
180013643280,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,624.7,650.9,597,533.8,1,1,480,35014771
180013435603,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,427.3,537,475.3,471.8,1,1,480,27039560
180013949912,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,486.1,612.2,593.8,550.5,1,1,500,29277680
180013940162,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,561.3,661.5,628.7,709.8,0,1,600,35141297
180013822410,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,467.4,441.7,521.6,623,1,1,560,52069168
180013904779,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,447.4,607.2,521,509.6,0,1,560,35011095
180013904556,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,389,517.5,519.6,461.9,1,1,480,29298954
180013952409,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,432.8,430.7,419.3,438.8,1,1,440,35048999
180013435612,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,421.3,449.7,483.4,452.5,1,1,540,50021710
180013643288,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,431.6,613,426.8,547.3,0,1,340,31160148
180013962165,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,487.9,607.2,582.9,505.9,1,1,360,24031054
180013948422,20,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,468.8,622.3,584.3,419.2,1,1,480,33138834
180013438664,25,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,490.5,600.1,522.6,418.1,1,1,320,52071979
180013987688,25,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,490.1,495.2,506.9,416.7,0,1,480,23066920
180013940178,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,557.2,638.9,584.7,628.5,1,1,480,51050765
180013438667,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,415.3,498.2,452.6,410.6,0,1,360,42101212
180013846191,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,460.5,659.9,577.4,704.5,0,1,620,33101698
180013826851,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,457.6,468.9,452.2,440.2,1,1,360,21205183
180013949934,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,595.4,639.6,600.9,610.7,0,1,340,35028712
180013438677,35,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,391.2,529.3,348.5,415.4,1,1,320,33030456
180013921838,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,369.8,464.4,467.9,539.1,1,1,340,43011195
180013940182,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,392.1,494.3,418.1,450.4,0,1,300,52047210
180013987341,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,391.8,629.4,499.3,695.7,0,1,560,41127773
180013975676,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,464.2,630.1,579.7,487.2,0,1,480,35008936
180013952420,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,581.7,631.8,578.9,690.4,0,1,580,33112657
180013764184,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,430.6,484.2,496.6,454.4,0,1,420,35004741
180013948209,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,505.2,586,598,467.2,0,1,580,35014011
180013954618,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,417.3,583.8,552.2,558.8,1,1,320,35257758
180012385096,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,435.5,557.6,545.3,493.9,0,1,560,31000302
180013991809,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,416.2,615,579.2,505.7,0,1,620,35008801
180013987345,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,422.7,456.1,466.4,462.8,1,1,340,29430305
180013958119,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,461.3,511,489.9,412.2,1,1,340,53005465
180013943563,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,486.5,555.9,581.4,519.7,0,1,380,35906566
180013975677,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,417.3,466.2,460,519.6,1,1,320,52052311
180013948560,20,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,510.2,478.4,471,429.2,1,1,540,15551423
180013643301,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,472.8,405,534.6,419,0,1,480,35033728
180013953394,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,441.7,503.9,537.8,471.7,0,1,260,35039287
180013605947,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,524.7,490.6,561.4,475.1,1,1,520,31024210
180013438687,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,395.9,456.7,471.3,379.8,0,1,360,33101655
180013438690,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,468.8,592.7,522.4,592.2,1,1,460,51027640
180013977149,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,416.8,470.4,472.8,406.3,0,1,500,52035344
180013991812,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,429,455.2,573.3,469.5,1,1,380,31032751
180013825467,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,423.4,422.4,428.2,437.7,0,1,520,31081795
180013904048,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,451.2,593.5,515.4,581.4,0,1,460,51045168
180013955901,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,387,516.1,479,512.3,1,4,0,32082037
180013588788,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,458.9,586.8,607.3,652.6,0,1,620,35002914
180013951862,20,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,487.4,615.3,572.1,558,1,1,500,43121934
180013943585,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,462.9,569.1,446,539.8,1,1,260,52071863
180013958137,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,406.6,421.6,503,440.1,0,1,500,35002318
180013965723,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,545.8,473.9,478.1,466.2,0,1,300,35005400
180013965725,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,367.1,635.4,535.9,490.7,1,1,540,13080571
180013980560,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,485.7,479.6,487,589.1,1,1,300,29067391
180013955904,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,407.6,496.8,549.1,378.5,0,1,640,31134619
180013439905,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,425.6,517.4,498.4,515,0,1,540,31103802
180012385101,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,488.4,576.1,487,437.6,1,1,620,35802050
180013936898,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,509.8,636.5,601.3,693,0,1,360,43056172
180013438706,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,495.8,561.3,478.4,483.2,1,1,340,13030469
180013988670,20,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,436.2,493.1,418.2,384.8,1,1,340,42059801
180013646542,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,449.2,522,546.5,426.6,0,1,680,42098629
180013988671,41,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,461.3,406.1,416.7,501.3,1,1,280,52021084
180013905573,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,552.7,626.3,577.4,637.8,0,1,340,35016421
180013823347,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,473.6,408,486.3,504.7,1,1,220,14005824
180013991818,51,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,517.3,593,474.2,444.8,1,1,400,35041191
180013951662,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,455.5,508.9,533.6,489.5,1,1,460,51039990
180013953423,47,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,400.6,504.3,468.9,464.5,1,1,400,31010014
180013988674,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,479.4,459.1,573.3,630,0,1,520,35007560
180013948744,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,543.5,600.8,544.9,631.7,1,1,340,31081892
180013441735,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,538.4,627.6,533.9,624.5,0,1,580,32102003
180013441738,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,447.6,522.6,521.1,603.7,1,1,400,31346128
180013909572,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,465.6,521.3,525.3,413.4,0,1,520,42091276
180013756608,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,421.9,404.5,473.1,402.3,1,1,520,16010000
180013905578,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,401,613.7,492.7,466.7,0,1,500,35920236
180013846203,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,564,629,594.7,512,0,1,620,35108741
180013943603,24,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,408.8,470,504,442.7,1,1,360,23245166
180013905580,24,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,409.9,466.3,427.1,474.5,1,1,540,15059634
180013441750,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,441.5,498.9,409.8,435.5,1,1,420,29124506
180013987018,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,415,590.8,416.1,564,1,1,620,43029345
180013956920,20,"F",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,515.6,639.3,616,530.7,0,1,540,33086583
180013988682,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,438.4,443.8,422.3,530.9,0,1,480,33058474
180013936100,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,541.3,451.4,467.8,708.2,0,1,340,31196584
180013441751,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,573,526.1,538.4,470.7,0,1,340,42072301
180013591214,24,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,473.9,584.7,494.2,522,1,1,360,21009864
180013441753,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,537.9,622.4,581.3,549.9,0,1,560,27037223
180013947007,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,524.5,616.1,547.5,578.5,0,1,500,35020096
180013825088,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,468.9,472.7,386.9,528,1,6,0,31353850
180013089746,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,500,628.6,553.3,515.8,0,1,640,29318220
180013924599,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,420,461.5,533.8,659.8,1,1,520,35923941
180013825478,48,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,488.5,551.5,486.1,415.9,0,1,300,35002598
180013936107,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,530.3,631.7,605,582.1,0,1,640,31109045
180013731394,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,486.3,525.1,455.1,469.3,1,1,400,52075311
180013922047,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,470.9,551.6,520.2,418.2,0,1,580,31124737
180013941661,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,511.4,605.3,527.6,418.4,0,1,540,41071832
180013969440,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,443.1,611.9,560.8,540.2,0,1,540,33084238
180013956936,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,371.8,514.5,432,382.7,1,1,360,35015635
180013947016,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,462,421.1,413,433.3,0,1,540,35909051
180013909580,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,453.3,528.8,468.3,524.9,0,1,640,13246208
180013822456,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,497.5,600,513.3,446.3,1,6,0,35010561
180013441772,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,510.3,451.7,438.8,565.4,0,1,560,31042251
180013947024,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,573.1,595.7,537.1,507.4,1,1,840,51192802
180013991829,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,401.1,418.4,448.7,487.4,0,1,280,35048161
180013975578,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,516.2,548.4,509.4,497.4,0,1,220,50000195
180013756432,21,"F",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,379.1,543.7,442.5,511.2,0,3,0,17004950
180013947040,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,406.7,0,355.5,448.2,1,1,460,35001855
180013980470,61,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,410.9,476.1,416.8,394.4,0,3,0,35004777
180013948959,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,583.3,596.3,534.2,447.3,0,1,520,29431573
180013958703,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,496.3,465.6,471.4,553.8,1,1,320,32065051
180013959763,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,562.8,643.6,597,531.6,1,1,520,41018966
180013731400,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,388.8,408.1,454.3,599.5,0,1,380,35041609
180013921861,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,464,507.7,548.4,535.6,1,1,700,22080686
180013983180,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,454.9,583.4,382.7,378.6,1,1,380,35024485
180013947050,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,419.9,531.1,430.6,466.4,1,1,480,52061051
180013958727,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,406.2,466.2,466,402.7,0,1,440,13059548
180013939486,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,403,422.9,441.9,613.3,0,1,340,35009751
180013965193,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,476.1,581,525.7,519.4,0,1,380,32039867
180013958731,16,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,477.6,539.3,523.6,471.2,1,1,400,43060102
180013591224,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,532.2,539.1,457.6,515.3,0,1,580,41029917
180013939488,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,482.3,631,585,512.9,0,1,700,41024044
180013945390,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,462.8,403.4,433.1,437.2,0,1,280,27036561
180013948965,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,408.8,506.9,551,460.3,0,1,340,35012178
180013951887,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,456.5,433.7,427.4,418.9,0,1,480,41130006
180013094833,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,495.8,468.9,485.8,491.6,1,1,220,35041002
180013764203,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,456.1,428.4,398.7,417.9,1,1,580,32009461
180013958150,23,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,499.8,449.9,467.5,539.2,1,1,560,35925986
180013937084,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,512.2,534.2,478.4,710.4,0,1,600,29063299
180013962230,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,485.1,484.7,573.5,493,0,1,560,52060993
180013922054,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,444.3,469.4,535.7,440.8,0,1,360,35037618
180013935767,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,464.6,492.9,500.6,483.5,0,1,580,13027255
